,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,STOCK_NAME,NSE,Adj Close,Capital Gains
459,2025-08-04,291.20001220703125,291.54998779296875,285.70001220703125,287.95001220703125,10397121,0.0,0.0,POWERGRID,Nifty Energy,,
460,2025-08-05,287.1000061035156,288.6499938964844,285.1000061035156,286.0,15561914,0.0,0.0,POWERGRID,Nifty Energy,,
461,2025-08-06,287.6000061035156,288.3999938964844,284.04998779296875,284.79998779296875,12985269,0.0,0.0,POWERGRID,Nifty Energy,,
462,2025-08-07,284.5,286.29998779296875,283.3999938964844,285.54998779296875,8893659,0.0,0.0,POWERGRID,Nifty Energy,,
463,2025-08-08,284.79998779296875,286.25,283.6000061035156,284.8500061035156,6172968,0.0,0.0,POWERGRID,Nifty Energy,,
464,2025-08-11,284.8500061035156,286.3999938964844,283.29998779296875,284.8500061035156,8755499,0.0,0.0,POWERGRID,Nifty Energy,,
465,2025-08-12,284.3999938964844,287.54998779296875,284.0,284.6499938964844,13184438,0.0,0.0,POWERGRID,Nifty Energy,,
466,2025-08-13,287.0,289.3999938964844,286.04998779296875,288.20001220703125,9928283,0.0,0.0,POWERGRID,Nifty Energy,,
467,2025-08-14,289.04998779296875,290.1499938964844,287.1499938964844,288.70001220703125,8464495,0.0,0.0,POWERGRID,Nifty Energy,,
468,2025-08-04,1389.550225151016,1410.466686507784,1386.1637261382157,1405.885009765625,6312820,0.0,0.0,RELIANCE,Nifty Energy,,
469,2025-08-05,1405.38696851784,1405.38696851784,1382.5780415934858,1386.1636962890625,9315972,0.0,0.0,RELIANCE,Nifty Energy,,
470,2025-08-06,1386.3630773472378,1390.3471654369864,1377.797312271222,1387.259521484375,5834312,0.0,0.0,RELIANCE,Nifty Energy,,
471,2025-08-07,1382.1796145349972,1388.1557462486337,1360.5659868045632,1383.8729248046875,9976705,0.0,0.0,RELIANCE,Nifty Energy,,
472,2025-08-08,1379.4904158119157,1391.6418351007062,1359.569976594415,1362.35888671875,8793606,0.0,0.0,RELIANCE,Nifty Energy,,
473,2025-08-11,1364.5501609316866,1382.4785572067017,1355.7851185633474,1380.6856689453125,9997486,0.0,0.0,RELIANCE,Nifty Energy,,
474,2025-08-12,1376.402846498686,1396.3232867936674,1369.7294260490362,1374.9088134765625,12244664,0.0,0.0,RELIANCE,Nifty Energy,,
475,2025-08-13,1382.4785186353236,1386.2634508216695,1372.0202877666843,1377.0999755859375,7457021,0.0,0.0,RELIANCE,Nifty Energy,,
476,2025-08-14,1377.300048828125,1380.699951171875,1370.0999755859375,1373.800048828125,7126128,5.5,0.0,RELIANCE,Nifty Energy,,
477,2025-08-04,390.0,391.6499938964844,376.25,387.1000061035156,13251686,0.0,0.0,TATAPOWER,Nifty Energy,,
478,2025-08-05,388.0,390.5,382.7000122070313,385.5499877929688,6366590,0.0,0.0,TATAPOWER,Nifty Energy,,
479,2025-08-06,385.5499877929688,387.0,381.6499938964844,385.5499877929688,6114204,0.0,0.0,TATAPOWER,Nifty Energy,,
480,2025-08-07,383.0,386.75,379.0,385.5499877929688,5333971,0.0,0.0,TATAPOWER,Nifty Energy,,
481,2025-08-08,385.5499877929688,387.1000061035156,376.0,378.7999877929688,3495353,0.0,0.0,TATAPOWER,Nifty Energy,,
482,2025-08-11,380.0,385.8999938964844,377.5,384.2999877929688,3328976,0.0,0.0,TATAPOWER,Nifty Energy,,
483,2025-08-12,384.1000061035156,388.9500122070313,383.5,384.4500122070313,2575426,0.0,0.0,TATAPOWER,Nifty Energy,,
484,2025-08-13,385.5,388.9500122070313,384.3999938964844,387.2000122070313,3757839,0.0,0.0,TATAPOWER,Nifty Energy,,
485,2025-08-14,387.2000122070313,388.6000061035156,383.1499938964844,385.2999877929688,2662149,0.0,0.0,TATAPOWER,Nifty Energy,,
486,2025-08-04,1064.4000244140625,1070.0,1059.0,1068.5999755859375,4465845,0.0,0.0,AXISBANK,Nifty Financial Services,,
487,2025-08-05,1068.0,1079.9000244140625,1062.5,1070.800048828125,5318081,0.0,0.0,AXISBANK,Nifty Financial Services,,
488,2025-08-06,1074.0,1077.699951171875,1065.5999755859375,1071.0,4216651,0.0,0.0,AXISBANK,Nifty Financial Services,,
489,2025-08-07,1067.800048828125,1079.699951171875,1064.5,1076.199951171875,5321131,0.0,0.0,AXISBANK,Nifty Financial Services,,
490,2025-08-08,1073.0,1080.4000244140625,1054.199951171875,1058.0999755859375,5084903,0.0,0.0,AXISBANK,Nifty Financial Services,,
491,2025-08-11,1058.0999755859375,1075.4000244140625,1052.5999755859375,1073.300048828125,5452775,0.0,0.0,AXISBANK,Nifty Financial Services,,
492,2025-08-12,1071.0999755859375,1076.5999755859375,1066.300048828125,1070.0,4573025,0.0,0.0,AXISBANK,Nifty Financial Services,,
493,2025-08-13,1071.0999755859375,1072.800048828125,1063.199951171875,1066.0,4966778,0.0,0.0,AXISBANK,Nifty Financial Services,,
494,2025-08-14,1067.0,1072.4000244140625,1062.0,1068.199951171875,6761305,0.0,0.0,AXISBANK,Nifty Financial Services,,
495,2025-08-04,1923.0,1944.4000244140625,1923.0,1933.5999755859373,982532,0.0,0.0,BAJAJFINSV,Nifty Financial Services,,
496,2025-08-05,1930.0999755859373,1942.699951171875,1916.0,1939.4000244140625,1101680,0.0,0.0,BAJAJFINSV,Nifty Financial Services,,
497,2025-08-06,1939.4000244140625,1946.699951171875,1912.199951171875,1924.0,875588,0.0,0.0,BAJAJFINSV,Nifty Financial Services,,
498,2025-08-07,1919.699951171875,1932.9000244140625,1890.5999755859373,1914.0,905353,0.0,0.0,BAJAJFINSV,Nifty Financial Services,,
499,2025-08-08,1915.0,1929.699951171875,1906.4000244140625,1919.199951171875,507893,0.0,0.0,BAJAJFINSV,Nifty Financial Services,,
500,2025-08-11,1918.0,1939.800048828125,1903.0999755859373,1922.800048828125,1489228,0.0,0.0,BAJAJFINSV,Nifty Financial Services,,
501,2025-08-12,1925.0,1934.300048828125,1904.0,1908.0,899579,0.0,0.0,BAJAJFINSV,Nifty Financial Services,,
502,2025-08-13,1914.0,1920.0,1892.9000244140625,1914.4000244140625,710014,0.0,0.0,BAJAJFINSV,Nifty Financial Services,,
503,2025-08-14,1914.4000244140625,1939.0999755859373,1912.5,1925.0999755859373,765742,0.0,0.0,BAJAJFINSV,Nifty Financial Services,,
504,2025-08-04,874.0,886.75,873.7000122070312,885.2999877929688,3969985,0.0,0.0,BAJFINANCE,Nifty Financial Services,,
505,2025-08-05,889.0,893.5999755859375,882.4000244140625,891.9000244140625,4446791,0.0,0.0,BAJFINANCE,Nifty Financial Services,,
506,2025-08-06,888.0,895.5,874.5999755859375,876.6500244140625,4212648,0.0,0.0,BAJFINANCE,Nifty Financial Services,,
507,2025-08-07,871.0,882.0,867.25,879.0999755859375,5998002,0.0,0.0,BAJFINANCE,Nifty Financial Services,,
508,2025-08-08,877.0,888.2999877929688,876.0,877.1500244140625,3736916,0.0,0.0,BAJFINANCE,Nifty Financial Services,,
509,2025-08-11,877.1500244140625,888.2999877929688,872.75,877.7999877929688,5367926,0.0,0.0,BAJFINANCE,Nifty Financial Services,,
510,2025-08-12,877.2000122070312,884.9000244140625,851.5,853.0,8257312,0.0,0.0,BAJFINANCE,Nifty Financial Services,,
511,2025-08-13,854.5499877929688,864.0,849.0,860.0,10117225,0.0,0.0,BAJFINANCE,Nifty Financial Services,,
512,2025-08-14,860.0,866.9000244140625,855.4500122070312,861.4500122070312,5379250,0.0,0.0,BAJFINANCE,Nifty Financial Services,,
513,2025-08-04,235.16000366210932,241.8999938964844,235.16000366210932,241.1699981689453,5286235,0.0,0.0,BANKBARODA,Nifty Financial Services,,
514,2025-08-05,240.0,242.2700042724609,239.5,240.6499938964844,2784149,0.0,0.0,BANKBARODA,Nifty Financial Services,,
515,2025-08-06,240.6499938964844,243.4499969482422,239.3500061035156,241.75,5567926,0.0,0.0,BANKBARODA,Nifty Financial Services,,
516,2025-08-07,241.0,242.5,237.3000030517578,242.0500030517578,5526019,0.0,0.0,BANKBARODA,Nifty Financial Services,,
517,2025-08-08,241.0,242.5500030517578,238.509994506836,239.22000122070312,4393052,0.0,0.0,BANKBARODA,Nifty Financial Services,,
518,2025-08-11,239.22000122070312,244.94000244140625,239.22000122070312,243.97000122070312,8071890,0.0,0.0,BANKBARODA,Nifty Financial Services,,
519,2025-08-12,243.6000061035156,245.3300018310547,242.63999938964844,243.0800018310547,5778309,0.0,0.0,BANKBARODA,Nifty Financial Services,,
520,2025-08-13,243.0800018310547,244.8800048828125,241.25,241.8099975585937,4734249,0.0,0.0,BANKBARODA,Nifty Financial Services,,
521,2025-08-14,241.9900054931641,243.8000030517578,241.3999938964844,242.7700042724609,5398813,0.0,0.0,BANKBARODA,Nifty Financial Services,,
522,2025-08-04,1422.800048828125,1477.0,1422.800048828125,1472.0999755859375,1765076,0.0,0.0,CHOLAFIN,Nifty Financial Services,,
523,2025-08-05,1475.4000244140625,1481.5999755859375,1456.5,1472.0999755859375,1537683,0.0,0.0,CHOLAFIN,Nifty Financial Services,,
524,2025-08-06,1472.0,1480.699951171875,1438.9000244140625,1454.9000244140625,2136451,0.0,0.0,CHOLAFIN,Nifty Financial Services,,
525,2025-08-07,1440.0,1491.0,1440.0,1488.0,1097782,0.0,0.0,CHOLAFIN,Nifty Financial Services,,
526,2025-08-08,1493.9000244140625,1499.800048828125,1450.0,1451.0999755859375,840293,0.0,0.0,CHOLAFIN,Nifty Financial Services,,
527,2025-08-11,1452.0,1493.5999755859375,1448.0,1483.0,842409,0.0,0.0,CHOLAFIN,Nifty Financial Services,,
528,2025-08-12,1485.0,1485.0,1445.5,1450.699951171875,755391,0.0,0.0,CHOLAFIN,Nifty Financial Services,,
529,2025-08-13,1457.0,1474.699951171875,1454.5999755859375,1460.5,672021,0.0,0.0,CHOLAFIN,Nifty Financial Services,,
530,2025-08-14,1459.0999755859375,1474.800048828125,1449.199951171875,1461.5,1612053,0.0,0.0,CHOLAFIN,Nifty Financial Services,,
531,2025-08-04,2010.0999755859373,2018.5,1988.0999755859373,1992.0,6966973,0.0,0.0,HDFCBANK,Nifty Financial Services,,
532,2025-08-05,1986.5,1994.4000244140625,1965.5,1977.5999755859373,11989029,0.0,0.0,HDFCBANK,Nifty Financial Services,,
533,2025-08-06,1971.0999755859373,1988.0,1970.0,1985.300048828125,7040102,0.0,0.0,HDFCBANK,Nifty Financial Services,,
534,2025-08-07,1980.0999755859373,2001.5999755859373,1976.800048828125,1995.4000244140625,6540593,0.0,0.0,HDFCBANK,Nifty Financial Services,,
535,2025-08-08,1987.0999755859373,1992.800048828125,1970.0,1973.9000244140625,6947632,0.0,0.0,HDFCBANK,Nifty Financial Services,,
536,2025-08-11,1975.9000244140625,1997.5999755859373,1973.0999755859373,1995.5999755859373,4552927,0.0,0.0,HDFCBANK,Nifty Financial Services,,
537,2025-08-12,1991.9000244140625,1996.0,1967.5,1969.9000244140625,6468901,0.0,0.0,HDFCBANK,Nifty Financial Services,,
538,2025-08-13,1994.0,1994.0,1969.0999755859373,1980.300048828125,6788698,0.0,0.0,HDFCBANK,Nifty Financial Services,,
539,2025-08-14,1978.0,1996.0,1971.199951171875,1991.0999755859373,8755858,0.0,0.0,HDFCBANK,Nifty Financial Services,,
540,2025-08-04,741.5,747.5499877929688,732.1500244140625,739.7999877929688,2555375,0.0,0.0,HDFCLIFE,Nifty Financial Services,,
541,2025-08-05,735.7999877929688,742.25,731.6500244140625,738.5,1988095,0.0,0.0,HDFCLIFE,Nifty Financial Services,,
542,2025-08-06,734.0999755859375,755.0,734.0999755859375,752.5499877929688,1797969,0.0,0.0,HDFCLIFE,Nifty Financial Services,,
543,2025-08-07,747.0499877929688,757.6500244140625,747.0499877929688,755.7000122070312,1423219,0.0,0.0,HDFCLIFE,Nifty Financial Services,,
544,2025-08-08,756.0,764.5,756.0,761.5499877929688,2210684,0.0,0.0,HDFCLIFE,Nifty Financial Services,,
545,2025-08-11,763.5,765.8499755859375,753.7000122070312,764.75,1719052,0.0,0.0,HDFCLIFE,Nifty Financial Services,,
546,2025-08-12,764.75,772.9500122070312,758.3499755859375,766.2000122070312,1996036,0.0,0.0,HDFCLIFE,Nifty Financial Services,,
547,2025-08-13,765.8499755859375,783.7000122070312,763.5999755859375,776.5999755859375,1720968,0.0,0.0,HDFCLIFE,Nifty Financial Services,,
548,2025-08-14,778.75,790.75,777.9500122070312,788.75,2861621,0.0,0.0,HDFCLIFE,Nifty Financial Services,,
549,2025-08-04,1465.492177404952,1467.4768633867377,1450.1108610461113,1451.9962158203125,6140054,0.0,0.0,ICICIBANK,Nifty Financial Services,,
550,2025-08-05,1441.8743352750153,1450.3092505192255,1429.96621963613,1433.3402099609375,14799343,0.0,0.0,ICICIBANK,Nifty Financial Services,,
551,2025-08-06,1431.2564134495642,1442.866778550362,1430.561700640964,1432.54638671875,7805252,0.0,0.0,ICICIBANK,Nifty Financial Services,,
552,2025-08-07,1430.0655302659995,1436.813511390122,1418.1574137897542,1429.271728515625,7432535,0.0,0.0,ICICIBANK,Nifty Financial Services,,
553,2025-08-08,1434.82882590882,1436.5157606227417,1421.0352334242946,1424.9053955078125,5415511,0.0,0.0,ICICIBANK,Nifty Financial Services,,
554,2025-08-11,1416.9666396615337,1427.3862414978396,1409.5240669213151,1425.5999755859375,8492484,0.0,0.0,ICICIBANK,Nifty Financial Services,,
555,2025-08-12,1431.0,1433.800048828125,1420.0999755859375,1422.0,5913947,11.0,0.0,ICICIBANK,Nifty Financial Services,,
556,2025-08-13,1424.5999755859375,1427.699951171875,1415.199951171875,1420.800048828125,9009465,0.0,0.0,ICICIBANK,Nifty Financial Services,,
557,2025-08-14,1412.0,1431.0999755859375,1412.0,1427.300048828125,7577793,0.0,0.0,ICICIBANK,Nifty Financial Services,,
558,2025-08-04,1866.9000244140625,1900.5,1858.0,1895.5999755859373,567203,0.0,0.0,ICICIGI,Nifty Financial Services,,
559,2025-08-05,1891.9000244140625,1902.5999755859373,1869.5999755859373,1900.199951171875,266143,0.0,0.0,ICICIGI,Nifty Financial Services,,
560,2025-08-06,1894.9000244140625,1912.0,1860.0999755859373,1884.0,617362,0.0,0.0,ICICIGI,Nifty Financial Services,,
561,2025-08-07,1852.0,1909.199951171875,1852.0,1903.4000244140625,448145,0.0,0.0,ICICIGI,Nifty Financial Services,,
562,2025-08-08,1903.4000244140625,1910.4000244140625,1876.4000244140625,1894.699951171875,426758,0.0,0.0,ICICIGI,Nifty Financial Services,,
563,2025-08-11,1894.9000244140625,1918.0,1882.0,1901.699951171875,187046,0.0,0.0,ICICIGI,Nifty Financial Services,,
564,2025-08-12,1900.0,1913.800048828125,1887.0,1902.9000244140625,233350,0.0,0.0,ICICIGI,Nifty Financial Services,,
565,2025-08-13,1902.9000244140625,1924.300048828125,1901.0,1912.699951171875,335318,0.0,0.0,ICICIGI,Nifty Financial Services,,
566,2025-08-14,1908.0,1919.300048828125,1892.5,1898.300048828125,232464,0.0,0.0,ICICIGI,Nifty Financial Services,,
567,2025-08-04,602.0,612.8499755859375,600.3499755859375,611.5,452541,0.0,0.0,ICICIPRULI,Nifty Financial Services,,
568,2025-08-05,609.0499877929688,615.7999877929688,604.0499877929688,614.75,404117,0.0,0.0,ICICIPRULI,Nifty Financial Services,,
569,2025-08-06,614.7000122070312,621.0,608.4500122070312,619.4000244140625,2232551,0.0,0.0,ICICIPRULI,Nifty Financial Services,,
570,2025-08-07,618.0,620.3499755859375,597.0,618.7000122070312,494731,0.0,0.0,ICICIPRULI,Nifty Financial Services,,
571,2025-08-08,616.0999755859375,624.2000122070312,608.0499877929688,610.0499877929688,396975,0.0,0.0,ICICIPRULI,Nifty Financial Services,,
572,2025-08-11,611.0499877929688,611.5,602.2999877929688,609.6500244140625,661745,0.0,0.0,ICICIPRULI,Nifty Financial Services,,
573,2025-08-12,609.75,619.9500122070312,608.0,616.7999877929688,465659,0.0,0.0,ICICIPRULI,Nifty Financial Services,,
574,2025-08-13,618.25,629.2999877929688,617.1500244140625,621.2999877929688,1318633,0.0,0.0,ICICIPRULI,Nifty Financial Services,,
575,2025-08-14,620.5999755859375,630.9500122070312,619.9500122070312,626.5999755859375,1392104,0.0,0.0,ICICIPRULI,Nifty Financial Services,,
576,2025-08-04,67.58000183105469,69.45999908447266,67.30000305175781,69.33000183105469,16448393,0.0,0.0,IDFCFIRSTB,Nifty Financial Services,,
577,2025-08-05,69.62999725341797,69.70999908447266,68.91999816894531,69.33000183105469,10949883,0.0,0.0,IDFCFIRSTB,Nifty Financial Services,,
578,2025-08-06,69.48999786376953,69.63999938964844,68.22000122070312,68.73999786376953,12903967,0.0,0.0,IDFCFIRSTB,Nifty Financial Services,,
579,2025-08-07,68.30000305175781,69.48999786376953,67.62000274658203,69.2300033569336,13467202,0.0,0.0,IDFCFIRSTB,Nifty Financial Services,,
580,2025-08-08,69.2300033569336,70.37000274658203,68.81999969482422,69.11000061035156,12792924,0.0,0.0,IDFCFIRSTB,Nifty Financial Services,,
581,2025-08-11,69.11000061035156,70.16999816894531,69.11000061035156,69.68000030517578,12840750,0.0,0.0,IDFCFIRSTB,Nifty Financial Services,,
582,2025-08-12,69.9000015258789,70.19999694824219,69.0,69.05999755859375,10167500,0.0,0.0,IDFCFIRSTB,Nifty Financial Services,,
583,2025-08-13,69.12999725341797,70.33999633789062,69.12999725341797,69.9000015258789,13878553,0.0,0.0,IDFCFIRSTB,Nifty Financial Services,,
584,2025-08-14,69.9000015258789,70.0,68.55999755859375,68.7699966430664,12414379,0.0,0.0,IDFCFIRSTB,Nifty Financial Services,,
585,2025-08-04,783.0,805.5999755859375,781.0,804.0499877929688,2980888,0.0,0.0,INDUSINDBK,Nifty Financial Services,,
586,2025-08-05,820.0,848.7000122070312,810.0499877929688,819.1500244140625,18982770,0.0,0.0,INDUSINDBK,Nifty Financial Services,,
587,2025-08-06,822.0,822.0,795.4000244140625,803.3499755859375,5249912,0.0,0.0,INDUSINDBK,Nifty Financial Services,,
588,2025-08-07,801.8499755859375,810.0,789.0999755859375,807.3499755859375,2553303,0.0,0.0,INDUSINDBK,Nifty Financial Services,,
589,2025-08-08,806.5999755859375,808.5,779.0,782.4500122070312,2490574,0.0,0.0,INDUSINDBK,Nifty Financial Services,,
590,2025-08-11,784.5,790.0999755859375,777.8499755859375,783.25,1629229,0.0,0.0,INDUSINDBK,Nifty Financial Services,,
591,2025-08-12,784.0499877929688,791.3499755859375,780.7999877929688,783.0499877929688,1462522,0.0,0.0,INDUSINDBK,Nifty Financial Services,,
592,2025-08-13,787.0,787.7999877929688,766.7000122070312,773.4500122070312,4114205,0.0,0.0,INDUSINDBK,Nifty Financial Services,,
593,2025-08-14,773.4500122070312,779.7999877929688,765.7000122070312,769.75,1859573,0.0,0.0,INDUSINDBK,Nifty Financial Services,,
594,2025-08-04,1987.0,2007.0,1982.0999755859373,1997.0,1543261,0.0,0.0,KOTAKBANK,Nifty Financial Services,,
595,2025-08-05,2008.0,2008.0,1994.800048828125,2003.0,2421332,0.0,0.0,KOTAKBANK,Nifty Financial Services,,
596,2025-08-06,2003.0,2025.5999755859373,1992.699951171875,2002.4000244140625,2662279,0.0,0.0,KOTAKBANK,Nifty Financial Services,,
597,2025-08-07,1981.0,1995.5,1965.0,1992.0999755859373,14552199,0.0,0.0,KOTAKBANK,Nifty Financial Services,,
598,2025-08-08,1993.9000244140625,1999.5,1948.199951171875,1952.699951171875,2185729,0.0,0.0,KOTAKBANK,Nifty Financial Services,,
599,2025-08-11,1964.0,2024.0,1956.4000244140625,1975.9000244140625,2202513,0.0,0.0,KOTAKBANK,Nifty Financial Services,,
600,2025-08-12,1975.0,1985.9000244140625,1956.4000244140625,1959.0,1577824,0.0,0.0,KOTAKBANK,Nifty Financial Services,,
601,2025-08-13,1968.0,1996.300048828125,1962.199951171875,1987.699951171875,2746733,0.0,0.0,KOTAKBANK,Nifty Financial Services,,
602,2025-08-14,1988.0,1993.5,1975.5,1978.199951171875,1984593,0.0,0.0,KOTAKBANK,Nifty Financial Services,,
603,2025-08-04,880.0499877929688,897.5,878.0,895.2999877929688,818695,0.0,0.0,LICI,Nifty Financial Services,,
604,2025-08-05,890.0,899.0999755859375,890.0,892.25,454682,0.0,0.0,LICI,Nifty Financial Services,,
605,2025-08-06,890.0,902.0,888.0,892.75,691080,0.0,0.0,LICI,Nifty Financial Services,,
606,2025-08-07,894.9000244140625,896.2999877929688,874.0,885.0,554212,0.0,0.0,LICI,Nifty Financial Services,,
607,2025-08-08,905.0,927.0999755859376,904.0,912.9500122070312,4531839,0.0,0.0,LICI,Nifty Financial Services,,
608,2025-08-11,914.0,916.7999877929688,892.0999755859375,906.3499755859376,1320560,0.0,0.0,LICI,Nifty Financial Services,,
609,2025-08-12,905.0,928.0,903.9000244140624,916.5,1284334,0.0,0.0,LICI,Nifty Financial Services,,
610,2025-08-13,916.0,920.9500122070312,881.2000122070312,887.5,1526696,0.0,0.0,LICI,Nifty Financial Services,,
611,2025-08-14,890.0,894.5999755859375,885.0,887.75,761942,0.0,0.0,LICI,Nifty Financial Services,,
612,2025-08-04,2592.0,2670.199951171875,2548.0,2665.800048828125,1053175,0.0,0.0,MUTHOOTFIN,Nifty Financial Services,,
613,2025-08-05,2670.0,2677.0,2616.0,2641.5,293862,0.0,0.0,MUTHOOTFIN,Nifty Financial Services,,
614,2025-08-06,2635.10009765625,2655.800048828125,2613.10009765625,2624.699951171875,340219,0.0,0.0,MUTHOOTFIN,Nifty Financial Services,,
615,2025-08-07,2625.0,2655.0,2595.39990234375,2634.60009765625,196791,0.0,0.0,MUTHOOTFIN,Nifty Financial Services,,
616,2025-08-08,2641.0,2664.699951171875,2595.0,2617.800048828125,223811,0.0,0.0,MUTHOOTFIN,Nifty Financial Services,,
617,2025-08-11,2605.199951171875,2626.39990234375,2560.0,2589.800048828125,439383,0.0,0.0,MUTHOOTFIN,Nifty Financial Services,,
618,2025-08-12,2592.39990234375,2596.89990234375,2510.0,2533.199951171875,261504,0.0,0.0,MUTHOOTFIN,Nifty Financial Services,,
619,2025-08-13,2522.0,2549.89990234375,2476.60009765625,2509.89990234375,487954,0.0,0.0,MUTHOOTFIN,Nifty Financial Services,,
620,2025-08-14,2730.0,2800.0,2671.300048828125,2757.39990234375,8765092,0.0,0.0,MUTHOOTFIN,Nifty Financial Services,,
621,2025-08-04,1080.0,1091.0,1075.4000244140625,1078.199951171875,2212286,0.0,0.0,PAYTM,Nifty Financial Services,,
622,2025-08-05,1067.5999755859375,1087.0,1050.0,1053.0,21620842,0.0,0.0,PAYTM,Nifty Financial Services,,
623,2025-08-06,1057.0,1071.0999755859375,1032.4000244140625,1055.4000244140625,6969761,0.0,0.0,PAYTM,Nifty Financial Services,,
624,2025-08-07,1055.0,1070.9000244140625,1048.5999755859375,1065.300048828125,5323456,0.0,0.0,PAYTM,Nifty Financial Services,,
625,2025-08-08,1065.0,1079.9000244140625,1057.5999755859375,1062.4000244140625,7710469,0.0,0.0,PAYTM,Nifty Financial Services,,
626,2025-08-11,1063.0,1130.0,1050.4000244140625,1122.0,9410105,0.0,0.0,PAYTM,Nifty Financial Services,,
627,2025-08-12,1126.0,1136.0,1094.0,1120.0,6154928,0.0,0.0,PAYTM,Nifty Financial Services,,
628,2025-08-13,1150.0,1187.0,1150.0,1155.0,18978974,0.0,0.0,PAYTM,Nifty Financial Services,,
629,2025-08-14,1160.5,1160.9000244140625,1135.0,1151.300048828125,4687371,0.0,0.0,PAYTM,Nifty Financial Services,,
630,2025-08-04,404.0,414.3999938964844,403.1000061035156,413.75,3031304,0.0,0.0,PFC,Nifty Financial Services,,
631,2025-08-05,415.0,416.5,410.7000122070313,413.5,3014252,0.0,0.0,PFC,Nifty Financial Services,,
632,2025-08-06,413.5499877929688,419.7999877929688,405.5,415.75,10816716,0.0,0.0,PFC,Nifty Financial Services,,
633,2025-08-07,416.7999877929688,416.7999877929688,403.6000061035156,408.9500122070313,8387797,0.0,0.0,PFC,Nifty Financial Services,,
634,2025-08-08,409.0,409.6499938964844,403.4500122070313,404.6499938964844,6103086,0.0,0.0,PFC,Nifty Financial Services,,
635,2025-08-11,405.8999938964844,419.8999938964844,405.4500122070313,418.7999877929688,9713008,0.0,0.0,PFC,Nifty Financial Services,,
636,2025-08-12,419.0,424.8999938964844,414.5499877929688,415.7000122070313,6429327,0.0,0.0,PFC,Nifty Financial Services,,
637,2025-08-13,417.0,419.6499938964844,415.25,417.75,3883695,0.0,0.0,PFC,Nifty Financial Services,,
638,2025-08-14,419.0,419.7999877929688,413.8999938964844,416.5,3680607,0.0,0.0,PFC,Nifty Financial Services,,
639,2025-08-04,103.12000274658205,104.9499969482422,103.0,104.66000366210938,14966403,0.0,0.0,PNB,Nifty Financial Services,,
640,2025-08-05,104.9000015258789,105.13999938964844,103.31999969482422,103.66000366210938,12126864,0.0,0.0,PNB,Nifty Financial Services,,
641,2025-08-06,103.8000030517578,104.8000030517578,102.8499984741211,103.83000183105467,15512043,0.0,0.0,PNB,Nifty Financial Services,,
642,2025-08-07,103.5,104.94000244140624,102.58999633789062,104.69000244140624,13506257,0.0,0.0,PNB,Nifty Financial Services,,
643,2025-08-08,104.69000244140624,104.87999725341795,103.5,103.9499969482422,8369676,0.0,0.0,PNB,Nifty Financial Services,,
644,2025-08-11,103.98999786376952,106.75,103.83999633789062,106.54000091552734,18974904,0.0,0.0,PNB,Nifty Financial Services,,
645,2025-08-12,106.86000061035156,107.25,106.06999969482422,106.6500015258789,12072884,0.0,0.0,PNB,Nifty Financial Services,,
646,2025-08-13,107.0,107.37999725341795,106.16000366210938,106.63999938964844,8965266,0.0,0.0,PNB,Nifty Financial Services,,
647,2025-08-14,106.6500015258789,107.1500015258789,105.87999725341795,106.27999877929688,6165564,0.0,0.0,PNB,Nifty Financial Services,,
648,2025-08-04,387.18219692117873,392.2976351697132,385.0963242010493,390.9070129394531,7536898,0.0,0.0,RECLTD,Nifty Financial Services,,
649,2025-08-05,391.4036569233007,395.1284729591624,388.87079414396686,391.85064697265625,4844402,0.0,0.0,RECLTD,Nifty Financial Services,,
650,2025-08-06,392.3472794644518,394.0358748175785,386.238587378354,386.7848815917969,8191081,0.0,0.0,RECLTD,Nifty Financial Services,,
651,2025-08-07,386.2386098740564,386.834586522379,377.9943319162944,382.3648071289063,8126214,0.0,0.0,RECLTD,Nifty Financial Services,,
652,2025-08-08,383.9043789903024,384.4010211364735,377.54736558183777,378.7889709472656,3841685,0.0,0.0,RECLTD,Nifty Financial Services,,
653,2025-08-11,379.5835969399369,385.2949817816592,378.6399950232315,384.6990051269531,3428071,0.0,0.0,RECLTD,Nifty Financial Services,,
654,2025-08-12,385.3943130659251,387.033226118241,382.1661390518419,382.8614501953125,3870319,0.0,0.0,RECLTD,Nifty Financial Services,,
655,2025-08-13,384.4010317251178,386.0896271936658,382.8614531546306,384.5500183105469,2043770,0.0,0.0,RECLTD,Nifty Financial Services,,
656,2025-08-14,386.0,386.0,381.0,381.5499877929688,3287588,2.6,0.0,RECLTD,Nifty Financial Services,,
657,2025-08-04,801.5,814.0,801.5,804.5,933330,0.0,0.0,SBICARD,Nifty Financial Services,,
658,2025-08-05,804.5,808.0,801.4500122070312,804.8499755859375,668730,0.0,0.0,SBICARD,Nifty Financial Services,,
659,2025-08-06,805.6500244140625,811.0,783.5999755859375,793.0,1239184,0.0,0.0,SBICARD,Nifty Financial Services,,
660,2025-08-07,787.2999877929688,799.0,784.0,796.5,526708,0.0,0.0,SBICARD,Nifty Financial Services,,
661,2025-08-08,799.0,799.75,784.0999755859375,786.9000244140625,317602,0.0,0.0,SBICARD,Nifty Financial Services,,
662,2025-08-11,786.9000244140625,801.0,785.0499877929688,797.7999877929688,363831,0.0,0.0,SBICARD,Nifty Financial Services,,
